Consequent	Antecedent 	Support %	Confidence %
tolazamide = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0	19.034844643594127	99.9587011512054
tolazamide = No	time_in_hospital = 2 and metformin = No and number_emergency = 0	11.895918086590807	99.95869816619857
tolazamide = No	num_procedures = 0 and admission_type_id = 1 and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0	11.890022207810073	99.95867768595042
tolazamide = No	readmitted = >30 and num_procedures = 0 and metformin = No and glipizide = No	11.885108975492798	99.95866060355519
tolazamide = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and number_inpatient = 0	19.014209067861565	99.95865633074935
tolazamide = No	readmitted = NO and metformin = No	42.7657567360415	99.95864065623492
tolazamide = No	num_procedures = 0 and readmitted = NO and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	11.877247803785155	99.95863324232647
tolazamide = No	num_procedures = 0 and discharge_disposition_id = 1 and number_inpatient = 0	18.994556138592458	99.95861355406105
tolazamide = No	num_procedures = 0 and number_diagnoses = 9 and admission_source_id = 7 and diabetesMed	11.86938663207751	99.9586058448547
tolazamide = No	discharge_disposition_id = 3 and number_emergency = 0	11.867421339150601	99.95859898981536
tolazamide = No	num_procedures = 0 and discharge_disposition_id = 1 and number_outpatient = 0 and number_emergency = 0	21.352907650885363	99.95858260469397
tolazamide = No	admission_type_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	35.58555902757306	99.9585795548683
tolazamide = No	readmitted = NO and change and glipizide = No	28.462354813985023	99.9585706887623
tolazamide = No	gender = Female and change and diabetesMed	16.59788141422479	99.95855781185247
tolazamide = No	gender = Female and readmitted = NO and change and number_inpatient = 0 and number_emergency = 0	11.855629581589136	99.95855781185247
tolazamide = No	number_inpatient = 1 and glipizide = No and number_emergency = 0	14.224790204980053	99.95855208621165
tolazamide = No	admission_type_id = 1 and number_inpatient = 0 and diabetesMed and metformin = No	18.96605939115225	99.95855137039533
tolazamide = No	readmitted = >30 and discharge_disposition_id = 1 and diabetesMed and glipizide = No and number_emergency = 0	11.843837824027672	99.9585165518958
tolazamide = No	admission_source_id = 7 and number_inpatient = 0 and number_emergency = 0	33.15842226283828	99.95851114272168
tolazamide = No	readmitted = NO and discharge_disposition_id = 1 and metformin = No and number_emergency = 0	23.678831829884246	99.95850105822302
tolazamide = No	admission_type_id = 1 and number_inpatient = 0 and diabetesMed	26.034235402786788	99.95848116554691
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No	11.833028712929663	99.95847865803023
tolazamide = No	gender = Female and number_inpatient = 0 and number_outpatient = 0	30.75781695261679	99.9584677805821
tolazamide = No	glipizide = No	87.53414696460507	99.95846430175123
tolazamide = No	num_procedures = 0 and change and number_outpatient = 0 and number_emergency = 0	18.92184030029676	99.95845450768591
tolazamide = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_inpatient = 0 and metformin = No	16.5536623233693	99.95844710910602
tolazamide = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0	18.91103118919875	99.95843076123668
tolazamide = No	gender = Male and readmitted = NO and discharge_disposition_id = 1 and number_outpatient = 0	14.182536407051472	99.95842860112243
tolazamide = No	readmitted = NO and change and metformin = No and number_emergency = 0	25.996894837175482	99.95842153008769
tolazamide = No	admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and number_emergency = 0	21.261521529784012	99.9584045847391
tolazamide = No	admission_type_id = 1 and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0 and glipizide = No	18.891378259929642	99.95838751625487
tolazamide = No	discharge_disposition_id = 1 and metformin = No and number_outpatient = 0 and glipizide = No	35.41261325000492	99.95837726843887
tolazamide = No	readmitted = NO and admission_source_id = 7 and number_inpatient = 0	21.244816539905273	99.95837187789084
tolazamide = No	gender = Female and readmitted = NO and change and number_inpatient = 0 and glipizide = No	11.79961873317218	99.95836109260493
tolazamide = No	readmitted = >30 and diabetesMed and metformin = No	21.23695536819763	99.95835646862854
tolazamide = No	readmitted = NO and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0 and number_emergency = 0	21.231059489416896	99.95834490419327
tolazamide = No	num_procedures = 0 and change and admission_source_id = 7	16.510425878977262	99.95833829306035
tolazamide = No	num_procedures = 0 and gender = Male and admission_type_id = 1 and number_emergency = 0	11.787826975610715	99.95831943981327
tolazamide = No	readmitted = >30 and diabetesMed and number_emergency = 0	23.544209264390858	99.95826377295492
tolazamide = No	num_procedures = 0 and discharge_disposition_id = 1 and metformin = No and number_emergency = 0	18.83438476504923	99.95826159545051
tolazamide = No	number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and glipizide = No	16.474067959829412	99.95824634655533
tolazamide = No	admission_source_id = 1 and diabetesMed and glipizide = No	18.81276654285321	99.9582136328023
tolazamide = No	gender = Male and admission_type_id = 1 and change and number_emergency = 0	11.757364935243599	99.95821145006268
tolazamide = No	number_diagnoses = 9 and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and glipizide = No	11.756382288780143	99.95820795720495
tolazamide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0	11.755399642316688	99.95820446376327
tolazamide = No	gender = Female and readmitted = NO and metformin = No and glipizide = No and number_emergency = 0	18.800974785291746	99.95818742486803
tolazamide = No	metformin = No and number_outpatient = 0 and number_emergency = 0	61.07147770375174	99.95816572807723
tolazamide = No	gender = Female and change and number_inpatient = 0 and number_outpatient = 0 and number_emergency = 0	16.43672739421811	99.9581514916004
tolazamide = No	gender = Female and discharge_disposition_id = 1 and number_inpatient = 0	21.131812196607903	99.95814926761219
tolazamide = No	num_procedures = 0 and change and metformin = No and number_outpatient = 0	18.78328714894955	99.95814805126864
tolazamide = No	gender = Female and diabetesMed and number_outpatient = 0 and number_emergency = 0	30.51903386199713	99.95814282954473
tolazamide = No	admission_type_id = 1 and change and discharge_disposition_id = 1 and number_inpatient = 0	11.736729359511035	99.95813797722705
tolazamide = No	change and number_outpatient = 0 and number_emergency = 0	42.238075585165966	99.95812395309883
tolazamide = No	readmitted = >30 and num_procedures = 0 and number_outpatient = 0 and number_emergency = 0	11.717076430241928	99.9580677624958
tolazamide = No	change and admission_source_id = 7 and glipizide = No	28.118428551775644	99.95806395247247
tolazamide = No	change and discharge_disposition_id = 1 and number_inpatient = 0 and metformin = No	21.08759310575241	99.95806150978565
tolazamide = No	num_procedures = 0 and metformin = No and glipizide = No and number_emergency = 0	28.111550026531457	99.95805369127517
tolazamide = No	number_inpatient = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	11.711180551461196	99.95804665212283
tolazamide = No	gender = Female and discharge_disposition_id = 1 and number_inpatient = 0 and metformin = No	16.39545624275298	99.95804614923584
tolazamide = No	gender = Male and admission_type_id = 1 and discharge_disposition_id = 1 and diabetesMed	11.704302026217007	99.95802199647385
tolazamide = No	readmitted = >30 and admission_source_id = 7 and metformin = No and number_outpatient = 0	14.036122083996618	99.95799495939512
tolazamide = No	num_procedures = 0 and glipizide = No and number_emergency = 0	35.086374624137726	99.95799025373887
tolazamide = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	21.044356661360375	99.95797534553604
tolazamide = No	admission_type_id = 1 and discharge_disposition_id = 1 and diabetesMed and number_outpatient = 0 and number_emergency = 0	18.70467543187312	99.95797215655372
tolazamide = No	gender = Female and discharge_disposition_id = 1 and number_inpatient = 0 and glipizide = No	18.701727492482757	99.95796553173602
tolazamide = No	readmitted = NO and discharge_disposition_id = 1 and number_emergency = 0	30.38048071064992	99.95795193582818
tolazamide = No	admission_source_id = 1 and gender = Female and number_emergency = 0	14.015486508264058	99.95793311365071
tolazamide = No	readmitted = NO and number_inpatient = 0 and metformin = No and number_emergency = 0	30.354931902600086	99.95791654527208
tolazamide = No	readmitted = >30 and number_outpatient = 0 and glipizide = No and number_emergency = 0	21.010946681602892	99.95790852118604
tolazamide = No	num_procedures = 0 and admission_type_id = 1 and readmitted = NO and diabetesMed	11.67187469292298	99.95790537127462
tolazamide = No	num_procedures = 0 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0	16.34042804079948	99.95790486499489
tolazamide = No	admission_source_id = 7 and number_emergency = 0	49.01145765776389	99.957896425206
tolazamide = No	num_procedures = 0 and readmitted = NO and admission_source_id = 7 and number_inpatient = 0	11.664996167678792	99.95788054923764
tolazamide = No	num_procedures = 0 and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0 and number_emergency = 0	16.330601576164927	99.95787953547145
tolazamide = No	gender = Female and diabetesMed and glipizide = No and number_emergency = 0	30.288111943085116	99.95782370307887
tolazamide = No	gender = Female and change and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	16.29227836409017	99.9577804583836
tolazamide = No	num_procedures = 0 and number_diagnoses = 9 and admission_type_id = 1 and admission_source_id = 7 and glipizide = No	11.635516773775132	99.95777383666919
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0	11.628638248530944	99.9577488592192
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and glipizide = No and number_emergency = 0	20.931352318063006	99.95774846251349
tolazamide = No	readmitted = NO and discharge_disposition_id = 1	32.540337637324846	99.95772308621471
tolazamide = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_inpatient = 0 and glipizide = No	18.589705795648843	99.95771223173698
tolazamide = No	gender = Female and discharge_disposition_id = 1 and diabetesMed	23.227797103158228	99.95769523648363
tolazamide = No	change and metformin = No and glipizide = No and number_emergency = 0	41.80178055539178	99.9576868829337
tolazamide = No	admission_type_id = 1 and readmitted = NO and discharge_disposition_id = 1 and metformin = No and glipizide = No	11.609967965725291	99.95768091409225
tolazamide = No	readmitted = NO and metformin = No and number_emergency = 0	39.470943144075626	99.95767775343558
tolazamide = No	readmitted = >30 and admission_type_id = 1 and admission_source_id = 7 and diabetesMed and number_emergency = 0	11.60800267279838	99.95767374925929
tolazamide = No	num_procedures = 0 and readmitted = NO and diabetesMed and number_emergency = 0	16.248059273234674	99.95766555790748
tolazamide = No	admission_type_id = 1 and readmitted = NO and discharge_disposition_id = 1 and metformin = No and number_outpatient = 0	11.604072086944559	99.95765941231264
tolazamide = No	readmitted = >30 and num_procedures = 0 and number_outpatient = 0 and glipizide = No	11.598176208163826	99.95763788867237
